player,season,age,team,position,games_played,games_started,minutes_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,points_per_game,per,usage_pct,true_shooting_pct,win_shares,Box_PlusMinus,value_over_replacement,delta_points_per_game,delta_rebounds_per_game,delta_assists_per_game,delta_per,delta_usage_pct,delta_true_shooting_pct,delta_Box_PlusMinus,delta_win_shares,delta_value_over_replacement,z_delta_points_per_game,z_delta_per,z_delta_usage_pct,z_delta_true_shooting_pct,z_delta_win_shares,breakout_score,breakout
Tyrese Maxey,2024-25,24.0,PHI,PG,52.0,52.0,37.7,3.3,6.1,1.8,0.4,26.3,19.5,29.8,0.562,3.8,2.0,2.0,0.40000000000000213,-0.40000000000000036,-0.10000000000000053,-0.3000000000000007,1.8000000000000007,-0.010999999999999899,-1.1,-4.3,-1.4,-0.1360783841964734,-0.37850399827090103,0.47468479841075045,-0.38796730748147373,-2.559027746731779,-0.6,0
Tyus Jones,2020-21,24.0,MEM,PG,70.0,9.0,17.5,2.0,3.7,0.9,0.1,6.3,15.0,16.6,0.511,2.8,0.8,0.9,,,,,,,,,,,,,,,,0
Usman Garuba,2022-23,20.0,HOU,C,75.0,1.0,12.9,4.1,0.9,0.6,0.4,3.0,12.9,10.5,0.569,1.8,-1.4,0.2,,,,,,,,,,,,,,,,0
Victor Wembanyama,2023-24,20.0,SAS,C,71.0,71.0,29.7,10.6,3.9,1.2,3.6,21.4,23.1,32.2,0.565,3.7,5.2,3.8,,,,,,,,,,,,,,,,0
Victor Wembanyama,2024-25,21.0,SAS,C,46.0,46.0,33.2,11.0,3.7,1.1,3.8,24.3,24.2,30.4,0.594,3.8,6.5,3.3,2.900000000000002,0.40000000000000036,-0.19999999999999973,1.0999999999999979,-1.8000000000000043,0.029000000000000026,1.2999999999999998,0.09999999999999964,-0.5,0.654490637626792,0.2211954743630711,-0.7991003249353212,0.5409285143240199,-0.20317224590381242,0.08,0
Vince Williams Jr.,2023-24,23.0,MEM,SG,52.0,33.0,27.6,5.6,3.4,0.9,0.7,10.0,12.8,15.8,0.597,2.8,-0.7,0.5,,,,,,,,,,,,,,,,0
Vince Williams Jr.,2024-25,24.0,MEM,SG,27.0,5.0,18.5,3.6,2.0,0.4,0.3,6.6,9.2,17.0,0.504,0.4,-2.8,-0.1,-3.4000000000000004,-1.9999999999999996,-1.4,-3.6000000000000014,1.1999999999999993,-0.09299999999999997,-2.0999999999999996,-2.4,-0.6,-1.3377432973678376,-1.7920813266224087,0.26238727785307164,-2.292203742182741,-1.5417265077378843,-1.34,0
Vit Krejci,2021-22,21.0,OKC,SG,30.0,8.0,23.0,3.4,1.9,0.6,0.3,6.2,8.5,12.9,0.529,0.6,-5.3,-0.6,,,,,,,,,,,,,,,,0
Vit Krejci,2023-24,23.0,ATL,PG,22.0,14.0,24.6,2.4,2.3,0.6,0.3,6.1,8.4,9.8,0.633,0.6,-3.7,-0.2,-0.10000000000000053,-1.0,0.3999999999999999,-0.09999999999999964,-3.0999999999999996,0.10399999999999998,1.5999999999999996,0.0,0.39999999999999997,-0.29419218856112733,-0.2928326450374759,-1.2590782861436227,2.2826081802093228,-0.2567144163771751,0.04,0
Vit Krejci,2024-25,24.0,ATL,PG,57.0,16.0,20.2,2.7,2.6,0.6,0.5,7.2,12.7,12.9,0.661,2.6,0.7,0.8,1.1000000000000005,0.30000000000000027,0.30000000000000027,4.299999999999999,3.0999999999999996,0.028000000000000025,4.4,2.0,1.0,0.08528094191404044,1.5919371260978663,0.9346627596190531,0.5177061187788825,0.8141289930900827,0.79,1
Walker Kessler,2022-23,21.0,UTA,C,74.0,40.0,23.0,8.4,0.9,0.4,2.3,9.2,21.5,13.3,0.702,7.1,2.9,2.1,,,,,,,,,,,,,,,,0
Walker Kessler,2023-24,22.0,UTA,C,64.0,22.0,23.3,7.5,0.9,0.5,2.4,8.1,18.0,12.8,0.663,4.1,0.9,1.1,-1.0999999999999996,-0.9000000000000004,0.0,-3.5,-0.5,-0.038999999999999924,-2.0,-3.0,-1.0,-0.6104197972904333,-1.7492456500056957,-0.3391223637270167,-1.0381943827453213,-1.8629795305780616,-1.12,0
Walker Kessler,2024-25,23.0,UTA,C,58.0,58.0,30.0,12.2,1.7,0.6,2.4,11.1,20.0,13.7,0.66,5.4,1.8,1.7,3.0,4.699999999999999,0.7999999999999999,2.0,0.8999999999999986,-0.0030000000000000027,0.9,1.3000000000000007,0.5999999999999999,0.686113398499722,0.606716563913483,0.1562385175742322,-0.20218814312037708,0.4393337997765428,0.34,0
Wendell Carter Jr.,2020-21,21.0,2TM,C,54.0,44.0,25.5,8.2,1.9,0.6,0.8,11.2,16.7,19.3,0.566,3.4,-1.3,0.2,,,,,,,,,,,,,,,,0
Wendell Carter Jr.,2021-22,22.0,ORL,PF,62.0,61.0,29.9,10.5,2.8,0.6,0.7,15.0,18.4,20.9,0.601,5.0,1.6,1.7,3.8000000000000007,2.3000000000000007,0.8999999999999999,1.6999999999999993,1.5999999999999979,0.03500000000000003,2.9000000000000004,1.6,1.5,0.9390954854831671,0.47820953406334576,0.4039189582248567,0.6802628875948443,0.5999603111966312,0.62,1
Wendell Carter Jr.,2022-23,23.0,ORL,C,57.0,54.0,29.6,8.7,2.3,0.5,0.6,15.2,17.3,20.5,0.621,4.6,1.0,1.3,0.1999999999999993,-1.8000000000000007,-0.5,-1.0999999999999979,-0.3999999999999986,0.020000000000000018,-0.6000000000000001,-0.40000000000000036,-0.3999999999999999,-0.1993239059423355,-0.7211894112045985,-0.30373944363406985,0.33192695441778325,-0.47088309827062685,-0.27,0
Wendell Carter Jr.,2023-24,24.0,ORL,C,55.0,48.0,25.6,6.9,1.7,0.6,0.5,11.0,15.9,17.2,0.623,4.4,0.9,1.0,-4.199999999999999,-1.799999999999999,-0.5999999999999999,-1.4000000000000004,-3.3000000000000007,0.0020000000000000018,-0.09999999999999998,-0.1999999999999993,-0.30000000000000004,-1.5907253843512823,-0.8496964410547366,-1.3298441263295158,-0.08607616539469007,-0.3637987573239005,-0.84,0
Wendell Moore Jr.,2024-25,23.0,2TM,SG,36.0,1.0,13.9,2.6,1.2,0.6,0.1,4.2,11.0,13.8,0.553,0.7,-2.7,-0.1,,,,,,,,,,,,,,,,0
Wenyen Gabriel,2021-22,24.0,3TM,PF,26.0,5.0,13.8,3.7,0.5,0.2,0.4,5.4,12.5,17.4,0.549,0.7,-5.9,-0.4,,,,,,,,,,,,,,,,0
Xavier Tillman Sr.,2020-21,22.0,MEM,PF,59.0,12.0,18.4,4.3,1.3,0.7,0.6,6.6,14.7,14.3,0.605,2.9,-0.2,0.5,,,,,,,,,,,,,,,,0
Xavier Tillman Sr.,2021-22,23.0,MEM,PF,53.0,2.0,13.2,3.0,1.2,0.9,0.3,4.8,15.1,16.4,0.51,1.8,0.7,0.5,-1.7999999999999998,-1.2999999999999998,-0.10000000000000009,0.40000000000000036,2.099999999999998,-0.09499999999999997,0.8999999999999999,-1.0999999999999999,0.0,-0.8317791234009476,-0.0786542619539142,0.5808335586895886,-2.3386485332730156,-0.8456782915841669,-0.7,0
Xavier Tillman Sr.,2022-23,24.0,MEM,C,61.0,29.0,19.3,5.0,1.6,1.0,0.5,7.0,17.3,13.7,0.621,4.2,1.9,1.2,2.2,2.0,0.40000000000000013,2.200000000000001,-2.6999999999999993,0.11099999999999999,1.2,2.4000000000000004,0.7,0.4331313115162771,0.6923879171469082,-1.117546605771837,2.4451649490252847,1.0282976749835344,0.7,1
Yves Missi,2024-25,20.0,NOP,C,73.0,67.0,26.8,8.2,1.4,0.5,1.3,9.1,15.4,14.3,0.572,3.6,-3.0,-0.5,,,,,,,,,,,,,,,,0
Zaccharie Risacher,2024-25,19.0,ATL,SF,75.0,73.0,24.6,3.6,1.2,0.7,0.5,12.6,12.2,20.9,0.558,1.8,-3.5,-0.7,,,,,,,,,,,,,,,,0
Zach Collins,2021-22,24.0,SAS,C,28.0,4.0,17.9,5.5,2.2,0.5,0.8,7.8,16.4,19.2,0.594,1.2,-0.2,0.2,,,,,,,,,,,,,,,,0
Zach Edey,2024-25,22.0,MEM,C,66.0,55.0,21.5,8.3,1.0,0.5,1.3,9.2,18.2,16.4,0.624,4.9,-0.1,0.7,,,,,,,,,,,,,,,,0
Zeke Nnaji,2021-22,21.0,DEN,PF,41.0,1.0,17.0,3.6,0.4,0.4,0.3,6.6,13.5,14.9,0.629,1.8,-2.2,0.0,,,,,,,,,,,,,,,,0
Zeke Nnaji,2022-23,22.0,DEN,PF,53.0,5.0,13.7,2.6,0.3,0.3,0.4,5.2,12.5,15.2,0.62,1.6,-3.7,-0.3,-1.3999999999999995,-1.0,-0.10000000000000003,-1.0,0.29999999999999893,-0.009000000000000008,-1.5,-0.19999999999999996,-0.3,-0.705288079909225,-0.6783537345878871,-0.05605900298344599,-0.3415225163912015,-0.3637987573239009,-0.43,0
Ziaire Williams,2021-22,20.0,MEM,SF,62.0,31.0,21.7,2.1,1.0,0.6,0.2,8.1,9.7,14.9,0.559,2.2,-3.0,-0.3,,,,,,,,,,,,,,,,0
Ziaire Williams,2022-23,21.0,MEM,SF,37.0,4.0,15.2,2.1,0.9,0.4,0.2,5.7,7.4,18.0,0.511,0.1,-5.6,-0.5,-2.3999999999999995,0.0,-0.09999999999999998,-2.299999999999999,3.0999999999999996,-0.04800000000000004,-2.5999999999999996,-2.1,-0.2,-1.0215156886385313,-1.235217530605147,0.9346627596190531,-1.2471959426515604,-1.381099996317796,-0.79,0
Ziaire Williams,2023-24,22.0,MEM,SF,51.0,15.0,20.4,3.5,1.5,0.7,0.2,8.2,9.3,19.7,0.511,0.2,-4.5,-0.6,2.499999999999999,1.4,0.6,1.9000000000000004,1.6999999999999993,0.0,1.0999999999999996,0.1,-0.09999999999999998,0.5279995941350686,0.5638808872967709,0.4393018783178036,-0.13252095648496487,-0.20317224590381222,0.24,0
Ziaire Williams,2024-25,23.0,BRK,SF,63.0,45.0,24.5,4.6,1.3,1.0,0.4,10.0,11.9,18.2,0.55,2.1,-2.3,-0.1,1.8000000000000007,1.0999999999999996,-0.19999999999999996,2.5999999999999996,-1.5,0.039000000000000035,2.2,1.9000000000000001,0.5,0.30664026802455485,0.863730623613757,-0.6929515646564806,0.7731524697753939,0.7605868226167198,0.4,0
Zion Williamson,2020-21,20.0,NOP,PF,61.0,61.0,33.2,7.2,3.7,0.9,0.6,27.0,27.1,29.8,0.649,8.7,5.8,4.0,,,,,,,,,,,,,,,,0
Zion Williamson,2022-23,22.0,NOP,PF,29.0,29.0,33.0,7.0,4.6,1.1,0.6,26.0,25.2,30.4,0.652,3.6,5.8,1.9,-1.0,-0.20000000000000018,0.8999999999999995,-1.9000000000000021,0.5999999999999979,0.0030000000000000027,0.0,-5.1,-2.1,-0.5787970364175028,-1.063874824138299,0.0500897572953928,-0.06285376984955267,-2.9873651105186823,-0.93,0
Zion Williamson,2023-24,23.0,NOP,PF,70.0,70.0,31.5,5.8,5.0,1.1,0.7,22.9,22.8,29.7,0.61,7.5,3.8,3.3,-3.1000000000000014,-1.2000000000000002,0.40000000000000036,-2.3999999999999986,-0.6999999999999993,-0.04200000000000004,-2.0,3.9,1.4,-1.2428750147490462,-1.2780532072218591,-0.40988820391290925,-1.1078615693807359,1.8314302320839775,-0.44,0
Zion Williamson,2024-25,24.0,NOP,PF,30.0,30.0,28.6,7.2,5.3,1.2,0.9,24.6,27.3,34.7,0.6,2.5,7.0,1.9,1.7000000000000028,1.4000000000000004,0.2999999999999998,4.5,5.0000000000000036,-0.010000000000000009,3.2,-5.0,-1.4,0.2750175071516249,1.6776084793312915,1.606938241385036,-0.3647449119363389,-2.9338229400453195,0.05,0
